"";"RSV";"Domain";"Phylum";"Class";"Order";"Family";"Genus";"Species";"ISSCapoA1";"ISSCapoA2";"ISSCapoA3";"ISSCapoA4";"ISSCapoA5";"ISSCapoA6";"ISSCapoA7";"ISSCapoA8";"ISSCapoA9";"ISSCapoC1";"ISSCapoC2";"ISSCapoC3";"ISSCapoC4";"ISSCapoC5";"ISSCapoC6";"ISSCapoC7";"ISSCapoB1";"ISSCapoB2";"ISSCapoB3";"ISSCapoB4";"ISSCapoB5";"ISSCapoB6";"ISSCapoB7";"ISSCapoB8"
"700";"RSV_0700";"Bacteria";"Cyanobacteria";"Cyanobacteria";"SubsectionII";"FamilyII";"Chroococcidiopsis";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
"701";"RSV_0701";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Dermabacteraceae";"Dermabacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0
"702";"RSV_0702";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Capnocytophaga";NA;7;0;0;0;0;0;0;0;0;0;69;37;0;0;68;36;0;0;0;88;0;0;0;0
"703";"RSV_0703";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";NA;0;0;0;498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"704";"RSV_0704";"Bacteria";"Deinococcus-Thermus";"Deinococci";"Thermales";"Thermaceae";"Meiothermus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;292;124
"705";"RSV_0705";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";NA;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;250;0;0
"706";"RSV_0706";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Nitrosomodales";"Gallionellaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;518;0
"707";"RSV_0707";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidales_S24-7_group";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0
"708";"RSV_0708";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminiclostridium_5";NA;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"709";"RSV_0709";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";NA;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"710";"RSV_0710";"Bacteria";"Tenericutes";"Mollicutes";"Mollicutes_RF9";NA;NA;NA;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"711";"RSV_0711";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Helicobacteraceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
"712";"RSV_0712";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"A0839";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
"713";"RSV_0713";"Bacteria";"Chlamydiae";"Chlamydiae";"Chlamydiales";"Parachlamydiaceae";"Candidatus_Protochlamydia";NA;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"714";"RSV_0714";"Bacteria";"Actinobacteria";"Actinobacteria";"Pseudonocardiales";"Pseudonocardiaceae";"Prauserella";NA;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
"715";"RSV_0715";"Bacteria";"Firmicutes";"Negativicutes";"Selenomodales";"Veillonellaceae";"Megasphaera";NA;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
"716";"RSV_0716";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnoclostridium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;205;45;0;0
"717";"RSV_0717";"Bacteria";"Actinobacteria";"Actinobacteria";"Actinomycetales";"Actinomycetaceae";"Arcanobacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
"718";"RSV_0718";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Rhodospirillaceae";"Thalassospira";NA;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
"719";"RSV_0719";"Bacteria";"Saccharibacteria";"Unknown_Class";"Unknown_Order";"Unknown_Family";"Candidatus_Saccharimos";NA;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
"720";"RSV_0720";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
"721";"RSV_0721";"Bacteria";"Saccharibacteria";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
"722";"RSV_0722";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Myxococcales";"Phaselicystidaceae";"Phaselicystis";NA;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
"723";"RSV_0723";"Bacteria";"Chloroflexi";"Thermomicrobia";"JG30-KF-CM45";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
"724";"RSV_0724";"Bacteria";"Actinobacteria";"Acidimicrobiia";"Acidimicrobiales";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
"725";"RSV_0725";"Bacteria";"Planctomycetes";"Planctomycetacia";"Planctomycetales";"Planctomycetaceae";"Planctomyces";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
"726";"RSV_0726";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup_3";"Unknown_Family";"Bryobacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
"727";"RSV_0727";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromodaceae";"Odoribacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
"728";"RSV_0728";"Bacteria";"Chloroflexi";"Chloroflexia";"Chloroflexales";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
"729";"RSV_0729";"Bacteria";"Actinobacteria";"Rubrobacteria";"Rubrobacterales";"Rubrobacteriaceae";"Rubrobacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
"730";"RSV_0730";"Bacteria";"Gracilibacteria";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
"731";"RSV_0731";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Acetobacteraceae";"Craurococcus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
"732";"RSV_0732";"Bacteria";"Tenericutes";"Mollicutes";"Mollicutes_RF9";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
"733";"RSV_0733";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus_2";NA;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
"734";"RSV_0734";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";NA;23;0;0;0;0;0;0;0;0;0;0;42;0;54;0;0;0;0;0;0;0;74;0;0
"735";"RSV_0735";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospiraceae_NK4A136_group";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;0;0;0
"736";"RSV_0736";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospiraceae_NK4A136_group";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418;0;0;0
"737";"RSV_0737";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Listeriaceae";"Brochothrix";NA;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"738";"RSV_0738";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamodaceae";"Schlegelella";NA;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"739";"RSV_0739";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XI";"Aerococcus";NA;0;0;0;0;0;0;0;0;0;0;57;34;0;0;33;0;0;0;0;0;0;0;0;0
"740";"RSV_0740";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Helicobacteraceae";"Sulfuricurvum";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
"741";"RSV_0741";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
"742";"RSV_0742";"Bacteria";"Bacteroidetes";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
"743";"RSV_0743";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Legionellales";"Coxiellaceae";"Aquicella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"744";"RSV_0744";"Bacteria";"Planctomycetes";"Phycisphaerae";"S-70";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
"745";"RSV_0745";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";"Clostridium_sensu_stricto_12";NA;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
"746";"RSV_0746";"Bacteria";"Tenericutes";"Mollicutes";"Mollicutes_RF9";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
"747";"RSV_0747";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Bdellovibrioles";"Bdellovibrioceae";"OM27_clade";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
"748";"RSV_0748";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup_6";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
"749";"RSV_0749";"Bacteria";"Actinobacteria";"Actinobacteria";"Frankiales";"Geodermatophilaceae";"Blastococcus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
"750";"RSV_0750";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Cryptobacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
"751";"RSV_0751";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Cellulosilyticum";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
"752";"RSV_0752";"Bacteria";"Chloroflexi";"Thermomicrobia";"JG30-KF-CM45";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
"753";"RSV_0753";"Bacteria";"Firmicutes";"Negativicutes";"Selenomodales";"Veillonellaceae";"Veillonella";NA;0;0;0;0;0;0;0;0;0;0;21;65;0;0;0;24;0;0;0;0;0;0;0;0
"754";"RSV_0754";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Leptotrichiaceae";"Leptotrichia";NA;0;0;0;0;0;0;0;0;0;0;0;43;0;0;38;49;0;0;0;0;0;0;0;0
"755";"RSV_0755";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Micrococcaceae";"Kocuria";NA;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"756";"RSV_0756";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Rhodocyclales";"Rhodocyclaceae";NA;NA;0;0;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"757";"RSV_0757";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Roseburia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;0;0;0
"758";"RSV_0758";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";"Family_XIII_AD3011_group";NA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"759";"RSV_0759";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Halomodaceae";NA;NA;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"760";"RSV_0760";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Dermacoccaceae";"Kytococcus";NA;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"761";"RSV_0761";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfobacterales";"Desulfobacteraceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
"762";"RSV_0762";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Lactococcus";NA;8;0;0;0;0;92;0;0;0;0;40;278;373;66;69;413;0;0;0;113;0;108;0;0
"763";"RSV_0763";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Dermabacteraceae";"Brachybacterium";NA;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"764";"RSV_0764";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"765";"RSV_0765";"Bacteria";"Parcubacteria";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
"766";"RSV_0766";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Bacillaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
"767";"RSV_0767";"Bacteria";"Actinobacteria";"Actinobacteria";"Actinomycetales";"Actinomycetaceae";"Trueperella";NA;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
"768";"RSV_0768";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligeceae";"Sutterella";NA;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
"769";"RSV_0769";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Shuttleworthia";NA;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
"770";"RSV_0770";"Bacteria";"Hydrogenedentes";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
"771";"RSV_0771";"Bacteria";"Bacteroidetes";"Sphingobacteriia";"Sphingobacteriales";"Chitinophagaceae";"Flavisolibacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
"772";"RSV_0772";"Bacteria";"Planctomycetes";"Planctomycetacia";"Planctomycetales";"Planctomycetaceae";"Singulisphaera";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
"773";"RSV_0773";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Cardiobacteriales";"Cardiobacteriaceae";"Cardiobacterium";NA;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;441;0;0;0;0
"774";"RSV_0774";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Bacillaceae";"Geobacillus";NA;0;0;0;0;76;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0
"775";"RSV_0775";"Bacteria";"Planctomycetes";"Planctomycetacia";"Planctomycetales";"Planctomycetaceae";"Gemmata";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"776";"RSV_0776";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"777";"RSV_0777";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"778";"RSV_0778";"Bacteria";"Spirochaetae";"Spirochaetes";"Spirochaetales";"Spirochaetaceae";"Treponema";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"779";"RSV_0779";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Parvularculales";"Parvularculaceae";"Parvularcula";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"780";"RSV_0780";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"781";"RSV_0781";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";"Clostridium_sensu_stricto_1";NA;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"782";"RSV_0782";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"783";"RSV_0783";"Bacteria";"Actinobacteria";"Thermoleophilia";"Solirubrobacterales";"Solirubrobacteraceae";"Solirubrobacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"784";"RSV_0784";"Bacteria";"Actinobacteria";"Actinobacteria";"Bifidobacteriales";"Bifidobacteriaceae";"Gardnerella";NA;0;0;0;0;0;0;0;0;0;0;0;0;44;214;0;0;0;0;0;0;0;0;0;0
"785";"RSV_0785";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Pantoea";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;182;0;0;0;0;0;0;0;0
"786";"RSV_0786";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromodaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;379;0;0;0;0
"787";"RSV_0787";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";NA;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"788";"RSV_0788";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus_1";NA;0;0;0;0;0;0;0;0;0;0;25;0;0;18;0;0;0;0;0;0;0;231;0;0
"789";"RSV_0789";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Incertae_Sedis";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;82;25;0;0;0;0;129;0;0;0;0
"790";"RSV_0790";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomodales";"Pseudomodaceae";"Pseudomos";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0
"791";"RSV_0791";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Escherichia-Shigella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457;0;0;0;0;0;0
"792";"RSV_0792";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-002";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;47;0;0
"793";"RSV_0793";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Neisseriales";"Neisseriaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0
"794";"RSV_0794";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Bergeyella";NA;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"795";"RSV_0795";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Roseburia";NA;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"796";"RSV_0796";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Escherichia-Shigella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;437;0;0;0;0;0;0
"797";"RSV_0797";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Cupriavidus";NA;0;0;0;0;0;0;0;0;0;0;0;16;0;0;38;0;0;0;0;79;0;0;0;0
"798";"RSV_0798";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Brevibacteriaceae";"Brevibacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0
"799";"RSV_0799";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Escherichia-Shigella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425;0;0;0;0;0;0
"800";"RSV_0800";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospira";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0
"801";"RSV_0801";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus_1";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0
"802";"RSV_0802";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Aerococcaceae";"Eremococcus";NA;0;0;0;0;0;0;0;0;0;0;0;28;143;0;0;0;0;0;0;0;0;0;0;0
"803";"RSV_0803";"Bacteria";"Actinobacteria";"Actinobacteria";"Actinomycetales";"Actinomycetaceae";"Actinomyces";NA;0;0;0;0;0;0;0;0;0;0;0;29;34;0;45;0;129;0;0;0;60;0;0;0
"804";"RSV_0804";"Bacteria";"Actinobacteria";"Thermoleophilia";"Solirubrobacterales";"480-2";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412;0;0;0
"805";"RSV_0805";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomodales";"Sphingomodaceae";"Sphingobium";NA;0;0;106;30;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
"806";"RSV_0806";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Roseburia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;49;175;0
"807";"RSV_0807";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligeceae";"Parasutterella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;66;9;0;0;0;0;0;0;161;0;0
"808";"RSV_0808";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomodales";"Pseudomodaceae";"Azomos";NA;14;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0
"809";"RSV_0809";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;12;0;48;0;0;0;0;168;0;0;0;0
"810";"RSV_0810";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"[Eubacterium]_coprostanoligenes_group";NA;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0
"811";"RSV_0811";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Macrococcus";NA;54;0;0;0;0;0;0;0;0;0;0;19;17;0;0;0;0;0;0;83;223;0;0;0
"812";"RSV_0812";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Escherichia-Shigella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;328;0
"813";"RSV_0813";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Oxalobacteraceae";"Undibacterium";NA;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"814";"RSV_0814";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospiraceae_NK4A136_group";NA;15;0;0;0;0;0;0;0;0;0;0;0;0;32;13;0;0;0;0;0;0;0;0;0
"815";"RSV_0815";"Archaea";"Woesearchaeota_(DHVEG-6)";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386;0;0;0;0;0
"816";"RSV_0816";"Bacteria";"Actinobacteria";"Actinobacteria";"Actinomycetales";"Actinomycetaceae";"Actinomyces";NA;13;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;46;0;0;0;0
"817";"RSV_0817";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";NA;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"818";"RSV_0818";"Bacteria";"Proteobacteria";"Deltaproteobacteria";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;0;0;0;0;0;0;0
"819";"RSV_0819";"Bacteria";"Firmicutes";"Negativicutes";"Selenomodales";"Veillonellaceae";"Dialister";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0
"820";"RSV_0820";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Dorea";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;45;78;70;0;0
